CrashID,RdCharacte,RdClass,RdConditio,RdConfig,RdDefects,RdFeature,RdSurface,Region,RuralUrban,SpeedLimit,TraffCntrl,Weather,Workzone,Latitude,LightCond,Locality,Longitude
101983135,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Cloudy,No,36.002033,Daylight,Mixed (30% To 70% Developed),-78.90338
101983173,Curve - Bottom,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.06498,Daylight,Rural (<30% Developed),-79.97004
101983188,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,36.273453,Daylight,Rural (<30% Developed),-77.48968
101983397,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.84915,Daylight,Urban (>70% Developed),-78.56397
101983430,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,36.032646,Daylight,Urban (>70% Developed),-78.98256
101983899,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.39641,Daylight,Urban (>70% Developed),-77.98769
101984470,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Concrete,Coastal,Urban,5 - 15 MPH,No Control Present,Clear,No,34.207157,Daylight,Urban (>70% Developed),-77.9137
101984707,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.991714,Daylight,Urban (>70% Developed),-78.91449
101984768,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.476604,Daylight,Urban (>70% Developed),-81.239136
101985271,Straight - Level,US Route,Wet,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Rural,50 - 55  MPH,Stop And Go Signal,Cloudy,No,36.32585,Daylight,Rural (<30% Developed),-78.97471
101985551,Straight - Level,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.769905,Daylight,Urban (>70% Developed),-78.76094
101985882,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Flashing Signal Without Stop Sign,Clear,No,35.18066,Dark - Lighted Roadway,Urban (>70% Developed),-80.88955
101986119,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Y-Intersection,Coarse Asphalt,Coastal,Rural,20 - 25  MPH,Stop Sign,Clear,No,35.566406,Daylight,Mixed (30% To 70% Developed),-78.547905
101986152,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.986378,Daylight,Rural (<30% Developed),-82.68999
101987104,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.958202,Daylight,Urban (>70% Developed),-77.80243
101987406,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Flashing Signal With Stop Sign,Clear,No,35.23132,Daylight,Urban (>70% Developed),-80.82629
101987765,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.78048,Daylight,Urban (>70% Developed),-78.64347
101988107,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,36.059284,Daylight,Urban (>70% Developed),-79.44742
101988419,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.608913,Daylight,Urban (>70% Developed),-79.022606
101988604,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,36.073906,Daylight,Urban (>70% Developed),-79.797104
101989112,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.261475,Daylight,Urban (>70% Developed),-77.57266
101989319,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Flashing Signal With Stop Sign,Clear,No,35.776352,Daylight,Urban (>70% Developed),-78.62084
101989460,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.09666,Daylight,Urban (>70% Developed),-80.71109
101989826,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.780968,Dark - Lighted Roadway,Urban (>70% Developed),-78.65102
101990368,Straight - Level,US Route,Dry,"One-Way, Not Divided",None,Bridge,Smooth Asphalt,Coastal,Urban,50 - 55  MPH,No Control Present,Clear,No,34.747746,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.40832
101990781,Curve - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.720467,Daylight,Rural (<30% Developed),-81.572426
101991167,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.76696,Daylight,Mixed (30% To 70% Developed),-78.77405
101991192,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.262466,Daylight,Urban (>70% Developed),-80.85102
101992788,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Concrete,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.260704,Daylight,Urban (>70% Developed),-81.17491
101992851,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.779594,Daylight,Urban (>70% Developed),-80.88761
101993071,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.117256,Daylight,Urban (>70% Developed),-80.85951
101993104,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,Unknown,Stop And Go Signal,Clear,No,34.03346,Daylight,Urban (>70% Developed),-77.89409
101993234,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,34.97654,Daylight,Mixed (30% To 70% Developed),-80.085846
101993401,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.213627,Daylight,Urban (>70% Developed),-77.880905
101993467,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.26428,Daylight,Urban (>70% Developed),-81.21638
101993994,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.491043,Dusk,Rural (<30% Developed),-76.7024
101994176,Curve - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Cloudy,No,35.87775,Daylight,Mixed (30% To 70% Developed),-78.85898
101994232,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Gravel,Mountains,Rural,50 - 55  MPH,No Control Present,Clear,No,35.252415,Daylight,Mixed (30% To 70% Developed),-82.500824
101994407,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.706882,Daylight,Mixed (30% To 70% Developed),-79.18842
101995190,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,35.377254,Dark - Roadway Not Lighted,Rural (<30% Developed),-77.4558
101995583,Curve - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.81968,Daylight,Urban (>70% Developed),-78.57538
101995914,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.98354,Dark - Roadway Not Lighted,Mixed (30% To 70% Developed),-78.90553
101996468,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Rural,50 - 55  MPH,No Control Present,Clear,No,36.093224,Daylight,Rural (<30% Developed),-80.7757
101996609,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Mountains,Rural,30 - 35  MPH,Stop And Go Signal,Clear,No,36.145905,Dark - Lighted Roadway,Mixed (30% To 70% Developed),-81.16116
101997753,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,Stop Sign,Clear,No,34.717678,Daylight,Urban (>70% Developed),-76.660416
101997791,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.199417,Daylight,Urban (>70% Developed),-77.8706
101997899,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,No Control Present,Clear,No,35.293934,Daylight,Urban (>70% Developed),-81.53182
101997947,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Coastal,Rural,Unknown,No Control Present,Clear,No,35.353954,Daylight,Urban (>70% Developed),-75.50303
101998522,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.84979,Dusk,Urban (>70% Developed),-78.5809
101998559,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.459885,Daylight,Mixed (30% To 70% Developed),-79.10708
101998579,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.087036,Daylight,Mixed (30% To 70% Developed),-79.4282
101998778,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.663044,Daylight,Urban (>70% Developed),-80.48545
101999273,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Mountains,Rural,20 - 25  MPH,No Control Present,Clear,No,35.85083,Daylight,Urban (>70% Developed),-81.60362
101999335,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,34.717194,Dark - Unknown Lighting,Urban (>70% Developed),-76.662544
101999891,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Clear,No,34.227226,Daylight,Urban (>70% Developed),-77.9357
101999953,Straight - Level,Public Vehicular Area,Dry,Unknown,None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.245174,Daylight,Urban (>70% Developed),-80.75186
102000102,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Grooved Concrete,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.099197,Daylight,Urban (>70% Developed),-78.89891
102000328,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.775394,Daylight,Urban (>70% Developed),-79.45074
102001155,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.03066,Daylight,Urban (>70% Developed),-80.38181
102001182,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.105316,Daylight,Rural (<30% Developed),-80.2045
102001306,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,34.780098,Daylight,Urban (>70% Developed),-77.42579
102001672,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.21595,Daylight,Urban (>70% Developed),-80.8223
102002445,Straight - Level,Public Vehicular Area,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.202824,Daylight,Urban (>70% Developed),-80.73739
102002454,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,Stop Sign,Clear,No,35.016075,Daylight,Mixed (30% To 70% Developed),-79.13635
102002759,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,Coastal,Rural,Unknown,No Control Present,Clear,No,36.461853,Daylight,Mixed (30% To 70% Developed),-77.68796
102002848,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.803448,Daylight,Urban (>70% Developed),-79.89168
102002860,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,20 - 25  MPH,No Control Present,Clear,No,35.06984,Daylight,Urban (>70% Developed),-79.76114
102002933,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Rural,30 - 35  MPH,Stop Sign,Clear,No,35.68668,Daylight,Urban (>70% Developed),-80.42781
102003018,Straight - Bottom,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.490364,Daylight,Urban (>70% Developed),-79.780426
102003127,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.122974,Daylight,Urban (>70% Developed),-80.22263
102003420,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,35.059727,Daylight,Urban (>70% Developed),-78.95915
102003510,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.78919,Daylight,Urban (>70% Developed),-80.8735
102004322,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,34.73611,Daylight,Urban (>70% Developed),-76.73064
102004716,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.72779,Daylight,Urban (>70% Developed),-77.922745
102004886,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.05358,Daylight,Urban (>70% Developed),-78.8876
102005547,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Concrete,Piedmont,Urban,Unknown,No Control Present,Clear,No,35.1686,Daylight,Urban (>70% Developed),-80.8049
102005587,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Other,Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.197254,Daylight,Urban (>70% Developed),-80.6971
102005864,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.209656,Daylight,Urban (>70% Developed),-80.75703
102005982,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Concrete,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.201366,Daylight,Urban (>70% Developed),-80.82501
102006169,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.963886,Daylight,Urban (>70% Developed),-78.95944
102006234,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Rural,30 - 35  MPH,No Control Present,Clear,No,35.701164,Daylight,Mixed (30% To 70% Developed),-80.8876
102006305,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,36.32494,Daylight,Urban (>70% Developed),-79.68673
102007152,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.341446,Daylight,Mixed (30% To 70% Developed),-80.76794
102007518,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,35.26691,Dusk,Urban (>70% Developed),-77.6304
102007647,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,35.846447,Daylight,Urban (>70% Developed),-78.571465
